[23:38:19] === greece ===
OSM_DATA_ROOT = /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles
SAMPLES_ROOT  = /Users/noeflandre/osm-polygon-to-wikipedia-articles/data/samples
countries     = 1
per-step timeout: 3600s

=== greece ===
  source: /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles/greece.parquet
wrote 45142 polygons from 1 countries -> /Volumes/Seagate M3/osm-polygon-to-wikipedia-articles/greece.parquet
pre-filter (--only-wikidata): 45142 -> 971 rows

971 polygons with wikidata=*
  matched:           463
  no en sitelink:    440
  no sitelinks:      68
  Q127869355 (greece/way/64079336) -> no_sitelinks: (no article)  [body: 0 chars]
  Q1785564 (greece/way/64158698) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12872823 (greece/way/64172216) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1428233 (greece/relation/35795479) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q110276814 (greece/way/64450418) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q1524794 (greece/way/64609982) -> matched: General University Hospital of Patras  [body: 2720 chars]
  Q3551766 (greece/way/64612242) -> matched: University of Peloponnese  [body: 9485 chars]
  Q25018016 (greece/way/64713552) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q30973255 (greece/way/64714396) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q30973255 (greece/way/64714542) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q15057273 (greece/way/64714868) -> matched: Lake Dystos  [body: 464 chars]
  Q3566083 (greece/way/65150640) -> matched: Pyrkal  [body: 6934 chars]
  Q6432822 (greece/way/67301378) -> matched: Korydallos Prison  [body: 4967 chars]
  Q80650724 (greece/way/70956736) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q15072272 (greece/relation/35646123) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q21693629 (greece/way/72144758) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q841207 (greece/way/74902078) -> matched: Heraion of Samos  [body: 22857 chars]
  Q16331697 (greece/relation/1073427) -> no_lang_sitelink: (no article)  [body: 0 chars]
  Q12880742 (greece/relation/1073429) -> no_lang_sitelink: (no article)  [body: 0 chars]
